transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2159-02_tr_01,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Sri Lanka Institute of Advanced Technological Education",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_02,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","National Science and Technology Commission",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_03,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Arthur C. Clarke Centre for Modern Technology",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_04,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Sri Lanka Inventors' Commission",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_06,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Co-ordinating Secretariat of Science Technology & Innovation",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_07,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Blue Green Growth Secretariat",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_08,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Centre of excellence for Robotic Applications",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_09,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Vidatha Centres",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2159-02_tr_10,"Minister of Higher Education, Technology and Innovation","State Minister of Technology and Innovations","Timber Process Innovation Centre",department,2020-01-20,Gotabaya Rajapaksa,Gotabaya Rajapaksa
