transaction_id,parent,parent_type,child,child_type,rel_type,date
2458-65_tr_01,Minister of Defence,cabinetMinister,National Hydrographic Council ,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_02,Minister of Defence,cabinetMinister,Sri Lanka National Hydrographic Office,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_07,"Minister of Finance, Planning and Economic Development",cabinetMinister,Gambling Regulatory Authority,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_10,Minister of Energy,cabinetMinister,National System Operator (Pvt) Ltd,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_11,Minister of Energy,cabinetMinister,National Transmission Network Service Provider (Pvt) Ltd,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_12,Minister of Energy,cabinetMinister,Electricity Distribution Lanka (Pvt) Ltd,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_13,Minister of Energy,cabinetMinister,Electricity Generation Lanka (Pvt) Ltd,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_26,Minister of Health and Mass Media,cabinetMinister,Sri Lanka Nursing Council,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_39,Minister of Public Security and Parliamentary Affairs,cabinetMinister,Bureau of Rehabilitation,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_43,"Minister of Rural Development, Social Security and Community Empowerment",cabinetMinister,Partnership Secretariat for WFP Co-operation,department,AS_DEPARTMENT,2025-10-18
2458-65_tr_59,"Minister of Housing, Construction and Water Supply",cabinetMinister,Construction Guarantee Fund,department,AS_DEPARTMENT,2025-10-18
