transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2176-23_tr_01,"Minister of Public Administration, Home Affairs, Provincial Councils & Local Government",Minister of Defence,"Miloda Institute (Academy of Financial Studies)",department,2020-05-22,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2176-23_tr_01,"Minister of Defence",Minister of Defence,"Sri Lanka Institute of National Defence Studies",department,2020-05-22,Gotabaya Rajapaksa,Gotabaya Rajapaksa
