transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2457-36_tr_01,"Minister of Housing, Construction and Water Supply",cabinetMinister,Herath Mudiyanselage Susil Ranasingha,citizen,AS_APPOINTED,minister,2025-10-11
