transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2301-58_tr_02,,State Minister of Mass Media,Department of Posts,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-58_tr_03,,State Minister of Mass Media,Department of Government Printing,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-58_tr_04,,State Minister of Mass Media,Sri Lanka Institute of Printing,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
