transaction_id,parent,parent_type,child,child_type,rel_type,date
2403-53_tr_01,"Minister of Finance, Economic Development, Policy Formulation, Planning and Tourism",cabinetMinister,Public Debt Management Office,department,AS_DEPARTMENT,2024-09-27
2403-53_tr_02,"Minister of Agriculture, Lands, Livestock, Irrigation, Fisheries and Aquatic Resources",cabinetMinister,State Fertilizer Company Ltd.,department,AS_DEPARTMENT,2024-09-27
