transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2301-59_tr_01,,State Minister of Transport,Department of Motor Traffic,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_02,,State Minister of Transport,National Council for Road Safety,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_03,,State Minister of Transport,Lakdiva Engineering Ltd.,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_04,,State Minister of Transport,National Transport Medical Institute,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_07,,State Minister of Highways,Subsidiaries and affiliates under the Road Development Authority,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_08,,State Minister of Highways,Sahasya Investment Ltd.,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_10,,State Minister of Rural Road Development,Maga Neguma Section,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2301-59_tr_11,,State Minister of Rural Road Development,State Development and Construction Corporation,department,2022-10-14,Ranil Wickremesinghe,Ranil Wickremesinghe
