transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2278-13_tr_02,State Minister of Prison Management and Prisoners' Rehabilitation,stateMinister,Ali Sabry,citizen,AS_APPOINTED,minister,2022-05-04
