transaction_id,parent,parent_type,child,child_type,rel_type,date
2360-60_tr_01,Minister of Sports and Youth Affairs,cabinetMinister,Nalaka Jude Hareen Fernando,citizen,AS_APPOINTED,2023-11-27
2360-60_tr_02,Minister of Irrigation,cabinetMinister,Vanniarachchi Pavithra Devi,citizen,AS_APPOINTED,2023-11-27
