transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2158-41_tr_02,"Minister of Urban Development, Water Supply and Housing Facilities",State Minister of Urban Development,Urban Development Authority,department,2020-01-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2158-41_tr_03,"Minister of Urban Development, Water Supply and Housing Facilities",State Minister of Water Supply Facilities,National Water Supply and Drainage Board,department,2020-01-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2158-41_tr_04,"Minister of Urban Development, Water Supply and Housing Facilities",State Minister of Water Supply Facilities,Department of National Community Water Supply,department,2020-01-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2158-41_tr_05,"Minister of Urban Development, Water Supply and Housing Facilities",State Minister of Housing,Urban Settlement Development Authority,department,2020-01-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2158-41_tr_06,"Minister of Urban Development, Water Supply and Housing Facilities",State Minister of Housing,National Housing Development Authority,department,2020-01-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
