transaction_id,parent,parent_type,child,child_type,rel_type,role,date
2244-15_tr_07,Minister of Development Co-ordination and Monitoring,cabinetMinister,Namal Rajapaksa,citizen,AS_APPOINTED,minister,2021-09-09
