transaction_id,parent,parent_type,child,child_type,rel_type,date
2460-27_tr_01,Minister of Women and Child Affairs,cabinetMinister,W.M.D.T.Wickramasinghe,citizen,AS_APPOINTED,2025-10-16
2460-27_tr_02,Minister of Ports and Civil Aviation,cabinetMinister,W.W.S.Mangala,citizen,AS_APPOINTED,2025-10-16
