transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2154-10_tr_02,,State Minister of Sports and Youth Affairs,National Youth Services Council,department,2019-12-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2154-10_tr_03,,State Minister of Sports and Youth Affairs,National Youth Corps,department,2019-12-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2154-10_tr_04,,State Minister of Sports and Youth Affairs,National Youth Awards Authority,department,2019-12-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2154-10_tr_05,,State Minister of Sports and Youth Affairs,National Youths Services Co-operative Limited,department,2019-12-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2154-10_tr_06,,State Minister of Sports and Youth Affairs,National Centre for Leadership Development,department,2019-12-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2154-10_tr_07,,State Minister of Sports and Youth Affairs,Institute of Smart Sri Lanka,department,2019-12-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
