transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2287-26_tr_02,Minister of Urban Development and Housing,Minister of Investment Promotion,Selendiva Investments Limited,department,2022-07-07,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2287-26_tr_03,Minister of Urban Development and Housing,Minister of Investment Promotion,Hotel Developers (Lanka) PLC (PQ 143),department,2022-07-07,Gotabaya Rajapaksa,Gotabaya Rajapaksa
