transaction_id,parent,parent_type,child,child_type,rel_type,date
2153-12_tr_428,Minister of Environment and Wildlife Resources,cabinetMinister,Department of National Botanical Gardens,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_429,Minister of Environment and Wildlife Resources,cabinetMinister,Department of Wildlife Conservation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_430,Minister of Environment and Wildlife Resources,cabinetMinister,Wildlife Trust,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_431,Minister of Lands & Land Development,cabinetMinister,Department of Land Commissioner General,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_432,Minister of Lands & Land Development,cabinetMinister,Land Reform Commission,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_433,Minister of Lands & Land Development,cabinetMinister,Department of Land Settlement,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_434,Minister of Lands & Land Development,cabinetMinister,Department of Surveyor General,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_435,Minister of Lands & Land Development,cabinetMinister,Institute of Surveying and Mapping,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_436,Minister of Lands & Land Development,cabinetMinister,Land Survey Council,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_437,Minister of Lands & Land Development,cabinetMinister,Department of Land Use Policy Planning,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_438,Minister of Plantation Industries and Export Agriculture,cabinetMinister,National Institute of Plantation Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_439,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Sri Lanka Tea Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_440,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Tea Small Holdings Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_441,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Tea Shakthi Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_442,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Tea Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_443,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Tea and Rubber Estates (Control and Fragmentation) Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_444,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Kalubovitiyana Tea Factory Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_445,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Janatha Estate Development Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_446,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Sri Lanka State Plantation Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_447,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Elkaduwa Plantation Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_448,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Kurunegala Plantation Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_449,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Chilaw Plantation Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_450,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Galoya Plantation (Pvt.) Company,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_451,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Department of Rubber Development,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_452,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Thurusaviya Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_453,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Rubber Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_454,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Sri Lanka Rubber Manufacturing and Export Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_455,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Coconut Cultivation Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_456,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Coconut Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_457,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Coconut Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_458,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Kapruka Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_459,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Sri Lanka Cashew Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_460,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Hingurana Sugar Industry Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_461,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Ceylon Sugar (Pvt.) Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_462,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Kantale Sugar Company Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_463,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Sugar Cane Research Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_464,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Department of Export Agriculture,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_465,Minister of Plantation Industries and Export Agriculture,cabinetMinister,Spices and Allied Products Marketing Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_466,Minister of Industrial Export and Investment Promotion,cabinetMinister,"Assets vested to the Secretary to the Treasury, under the Act, No. 43 of 2011",department,AS_DEPARTMENT,2019-12-10
2153-12_tr_467,Minister of Industrial Export and Investment Promotion,cabinetMinister,Sri Lanka Export Development Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_468,Minister of Tourism and Civil Aviation,cabinetMinister,Sri Lanka Tourism Promotion Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_469,Minister of Tourism and Civil Aviation,cabinetMinister,Sri Lanka Tourism Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_470,Minister of Tourism and Civil Aviation,cabinetMinister,Sri Lanka Institute of Tourism and Hotel Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_471,Minister of Tourism and Civil Aviation,cabinetMinister,Sri Lanka Exhibition and Convention Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_472,Minister of Tourism and Civil Aviation,cabinetMinister,Civil Aviation Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_473,Minister of Tourism and Civil Aviation,cabinetMinister,Airport and Aviation Services (Sri Lanka) Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_474,Minister of Tourism and Civil Aviation,cabinetMinister,Sri Lankan Air Lines Limited and its subsidiaries,department,AS_DEPARTMENT,2019-12-10
