transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2306-12_tr_01,,State Minister of Fisheries,National Aquatic Resources Research and Development Agency,department,2022-11-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2306-12_tr_02,,State Minister of Fisheries,Ceylon Fisheries Corporation,department,2022-11-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2306-12_tr_03,,State Minister of Fisheries,Cey-Nor Foundation Ltd.,department,2022-11-14,Ranil Wickremesinghe,Ranil Wickremesinghe
2306-12_tr_04,,State Minister of Fisheries,North Sea Ltd,department,2022-11-14,Ranil Wickremesinghe,Ranil Wickremesinghe
