transaction_id,parent,parent_type,child,child_type,rel_type,date
2315-34_tr_03,Minister of Wildlife and Forest Resources Conservation,cabinetMinister,Vanniarachchi Pavithra Devi,citizen,AS_APPOINTED,2023-01-19
2315-34_tr_04,Minister of Water Supply and Estate Infrastructure Development,cabinetMinister,Jeevan Thondaman,citizen,AS_APPOINTED,2023-01-19
